"date and time (zulu, UTC)",device id,BME 280,,,DS18B20,TEROS 11/12,,TEROS 11/12,TEROS 12,Battery,raw data
,,humidity (%),air pressure (hPa),temp (°C),temp (°C),vwc (m^3/m^3),temp (°C),perm (raw),econ (µS/cm),U (V),
2026-05-06T22:51:21.977831780Z,igc-2026-06-19-otaa,47.4,"1,015",21.8,,16.2%,20.8,2211.64,69,7.7,"{""bme_hum"":47.400001525878906,""bme_pres"":1014.9500122070312,""bme_temp"":21.829999923706055,""soil_econ"":69,""soil_perm"":2211.639892578125,""soil_temp"":20.799999237060547,""vr_voltage"":7.728694438934326}"
2026-05-06T22:52:35.892040659Z,igc-2026-06-19-otaa,45.5,"1,015",21.9,,16.2%,20.8,2211.60,69,7.7,"{""bme_hum"":45.54999923706055,""bme_pres"":1014.9000244140625,""bme_temp"":21.850000381469727,""soil_econ"":69,""soil_perm"":2211.60009765625,""soil_temp"":20.799999237060547,""vr_voltage"":7.7258219718933105}"
2026-05-06T22:53:49.860408406Z,igc-2026-06-19-otaa,45.1,"1,015",21.9,,16.2%,20.8,2212.08,69,7.7,"{""bme_hum"":45.06999969482422,""bme_pres"":1014.8200073242188,""bme_temp"":21.860000610351562,""soil_econ"":69,""soil_perm"":2212.080078125,""soil_temp"":20.799999237060547,""vr_voltage"":7.714906692504883}"
2026-05-06T22:55:03.870260062Z,igc-2026-06-19-otaa,47.1,"1,015",21.9,,16.3%,20.8,2213.46,70,7.7,"{""bme_hum"":47.099998474121094,""bme_pres"":1014.8400268554688,""bme_temp"":21.860000610351562,""soil_econ"":70,""soil_perm"":2213.4599609375,""soil_temp"":20.799999237060547,""vr_voltage"":7.7258219718933105}"
2026-05-06T22:56:17.907627668Z,igc-2026-06-19-otaa,47.9,"1,015",21.8,,16.3%,20.8,2213.61,69,7.7,"{""bme_hum"":47.939998626708984,""bme_pres"":1014.9500122070312,""bme_temp"":21.84000015258789,""soil_econ"":69,""soil_perm"":2213.610107421875,""soil_temp"":20.799999237060547,""vr_voltage"":7.718353748321533}"
2026-05-06T22:57:32.057492130Z,igc-2026-06-19-otaa,47.5,"1,015",21.9,,16.3%,20.8,2212.27,70,7.7,"{""bme_hum"":47.5,""bme_pres"":1014.9199829101562,""bme_temp"":21.8700008392334,""soil_econ"":70,""soil_perm"":2212.27001953125,""soil_temp"":20.799999237060547,""vr_voltage"":7.717779159545898}"
2026-05-06T22:58:46.149377565Z,igc-2026-06-19-otaa,46.6,"1,015",21.9,,16.3%,20.8,2212.45,70,7.7,"{""bme_hum"":46.59000015258789,""bme_pres"":1014.8699951171875,""bme_temp"":21.8799991607666,""soil_econ"":70,""soil_perm"":2212.449951171875,""soil_temp"":20.799999237060547,""vr_voltage"":7.721225738525391}"
2026-05-06T23:00:00.342313069Z,igc-2026-06-19-otaa,46.1,"1,015",21.9,,16.3%,20.8,2213.17,69,7.7,"{""bme_hum"":46.11000061035156,""bme_pres"":1014.9199829101562,""bme_temp"":21.850000381469727,""soil_econ"":69,""soil_perm"":2213.169921875,""soil_temp"":20.799999237060547,""vr_voltage"":7.721225738525391}"
2026-05-06T23:01:14.517273834Z,igc-2026-06-19-otaa,45.6,"1,015",21.9,,16.3%,20.8,2212.43,70,7.7,"{""bme_hum"":45.599998474121094,""bme_pres"":1014.9500122070312,""bme_temp"":21.8799991607666,""soil_econ"":70,""soil_perm"":2212.429931640625,""soil_temp"":20.799999237060547,""vr_voltage"":7.714906692504883}"
2026-05-06T23:01:50.386365526Z,igc-2025-06-15-otaa,41.8,"1,000",14.6,16.4,31.3%,16.3,2600.27,,,"{""bme_hum"":41.779998779296875,""bme_pres"":1000.3300170898438,""bme_temp"":14.579999923706055,""ds_temp"":16.4375,""soil_perm"":2600.27001953125,""soil_temp"":16.299999237060547}"
2026-05-06T23:02:28.773060153Z,igc-2026-06-19-otaa,47.7,"1,015",21.9,,16.3%,20.8,2213.87,69,7.7,"{""bme_hum"":47.689998626708984,""bme_pres"":1014.9299926757812,""bme_temp"":21.8799991607666,""soil_econ"":69,""soil_perm"":2213.8701171875,""soil_temp"":20.799999237060547,""vr_voltage"":7.716629981994629}"
2026-05-06T23:03:44.177282513Z,igc-2026-06-19-otaa,46.1,"1,015",21.9,,,,,,7.7,"{""bme_hum"":46.08000183105469,""bme_pres"":1014.9500122070312,""bme_temp"":21.889999389648438,""vr_voltage"":7.718928337097168}"
2026-05-06T23:04:11.573880088Z,igc-2025-06-14-otaa,62.5,991,15.5,15.7,28.9%,15.4,2537.94,,,"{""bme_hum"":62.54999923706055,""bme_pres"":991.4400024414062,""bme_temp"":15.489999771118164,""ds_temp"":15.6875,""soil_perm"":2537.93994140625,""soil_temp"":15.399999618530273}"
2026-05-06T23:04:57.630718960Z,igc-2026-06-19-otaa,45.5,"1,015",21.9,,16.3%,20.8,2213.40,70,7.7,"{""bme_hum"":45.540000915527344,""bme_pres"":1014.9000244140625,""bme_temp"":21.889999389648438,""soil_econ"":70,""soil_perm"":2213.39990234375,""soil_temp"":20.799999237060547,""vr_voltage"":7.720651149749756}"
2026-05-06T23:06:10.996830098Z,igc-2026-06-19-otaa,47.2,"1,015",21.9,,16.2%,20.8,2212.01,70,7.7,"{""bme_hum"":47.150001525878906,""bme_pres"":1014.9000244140625,""bme_temp"":21.90999984741211,""soil_econ"":70,""soil_perm"":2212.010009765625,""soil_temp"":20.799999237060547,""vr_voltage"":7.719502925872803}"
2026-05-06T23:07:22.676057420Z,igc-2026-06-19-otaa,47.3,"1,015",21.9,,16.2%,20.8,2212.08,69,7.7,"{""bme_hum"":47.27000045776367,""bme_pres"":1014.9000244140625,""bme_temp"":21.90999984741211,""soil_econ"":69,""soil_perm"":2212.080078125,""soil_temp"":20.799999237060547,""vr_voltage"":7.720076560974121}"
2026-05-06T23:08:36.159209988Z,igc-2026-06-19-otaa,46.5,"1,015",21.9,,16.2%,20.8,2212.02,69,7.7,"{""bme_hum"":46.4900016784668,""bme_pres"":1014.97998046875,""bme_temp"":21.90999984741211,""soil_econ"":69,""soil_perm"":2212.02001953125,""soil_temp"":20.799999237060547,""vr_voltage"":7.715481281280518}"
2026-05-06T23:09:49.694959624Z,igc-2026-06-19-otaa,47.2,"1,015",21.9,,16.2%,20.8,2211.43,69,7.7,"{""bme_hum"":47.15999984741211,""bme_pres"":1014.9500122070312,""bme_temp"":21.90999984741211,""soil_econ"":69,""soil_perm"":2211.429931640625,""soil_temp"":20.799999237060547,""vr_voltage"":7.718928337097168}"
2026-05-06T23:11:03.291158980Z,igc-2026-06-19-otaa,46.0,"1,015",21.9,,16.3%,20.8,2213.13,70,7.7,"{""bme_hum"":46,""bme_pres"":1015.010009765625,""bme_temp"":21.90999984741211,""soil_econ"":70,""soil_perm"":2213.1298828125,""soil_temp"":20.799999237060547,""vr_voltage"":7.717779159545898}"
2026-05-06T23:12:16.863127441Z,igc-2026-06-19-otaa,46.3,"1,015",21.9,,16.3%,20.8,2213.00,69,7.7,"{""bme_hum"":46.33000183105469,""bme_pres"":1014.9500122070312,""bme_temp"":21.899999618530273,""soil_econ"":69,""soil_perm"":2213,""soil_temp"":20.799999237060547,""vr_voltage"":7.728694438934326}"
2026-05-06T23:13:30.562649700Z,igc-2026-06-19-otaa,45.9,"1,015",21.9,,16.3%,20.8,2213.05,69,7.7,"{""bme_hum"":45.88999938964844,""bme_pres"":1014.97998046875,""bme_temp"":21.8799991607666,""soil_econ"":69,""soil_perm"":2213.050048828125,""soil_temp"":20.799999237060547,""vr_voltage"":7.721800327301025}"
2026-05-06T23:14:44.286632061Z,igc-2026-06-19-otaa,45.6,"1,015",21.8,,16.3%,20.8,2213.19,69,7.7,"{""bme_hum"":45.58000183105469,""bme_pres"":1015.1199951171875,""bme_temp"":21.84000015258789,""soil_econ"":69,""soil_perm"":2213.18994140625,""soil_temp"":20.799999237060547,""vr_voltage"":7.721225738525391}"
2026-05-06T23:15:58.020549648Z,igc-2026-06-19-otaa,45.2,"1,015",21.8,,16.2%,20.8,2211.29,68,7.7,"{""bme_hum"":45.22999954223633,""bme_pres"":1015.0900268554688,""bme_temp"":21.81999969482422,""soil_econ"":68,""soil_perm"":2211.2900390625,""soil_temp"":20.799999237060547,""vr_voltage"":7.715481281280518}"
2026-05-06T23:17:13.549453165Z,igc-2026-06-19-otaa,48.1,"1,015",21.9,,,,,,7.7,"{""bme_hum"":48.119998931884766,""bme_pres"":1015.0599975585938,""bme_temp"":21.8700008392334,""vr_voltage"":7.716055393218994}"
2026-05-06T23:18:27.355784439Z,igc-2026-06-19-otaa,46.7,"1,015",21.9,,16.2%,20.8,2211.59,70,7.7,"{""bme_hum"":46.68000030517578,""bme_pres"":1015.010009765625,""bme_temp"":21.889999389648438,""soil_econ"":70,""soil_perm"":2211.590087890625,""soil_temp"":20.799999237060547,""vr_voltage"":7.715481281280518}"
2026-05-06T23:19:39.467886674Z,igc-2026-06-19-otaa,45.5,"1,015",21.9,,16.2%,20.8,2210.51,70,7.7,"{""bme_hum"":45.5099983215332,""bme_pres"":1015.0599975585938,""bme_temp"":21.860000610351562,""soil_econ"":70,""soil_perm"":2210.510009765625,""soil_temp"":20.799999237060547,""vr_voltage"":7.72237491607666}"
2026-05-06T23:20:53.395371675Z,igc-2026-06-19-otaa,45.5,"1,015",21.8,,16.2%,20.8,2210.74,69,7.7,"{""bme_hum"":45.47999954223633,""bme_pres"":1015.22998046875,""bme_temp"":21.799999237060547,""soil_econ"":69,""soil_perm"":2210.739990234375,""soil_temp"":20.799999237060547,""vr_voltage"":7.722949504852295}"
2026-05-06T23:22:05.628002118Z,igc-2026-06-19-otaa,45.8,"1,015",21.8,,16.2%,20.8,2211.09,69,7.7,"{""bme_hum"":45.7599983215332,""bme_pres"":1015.280029296875,""bme_temp"":21.760000228881836,""soil_econ"":69,""soil_perm"":2211.090087890625,""soil_temp"":20.799999237060547,""vr_voltage"":7.72352409362793}"
2026-05-06T23:23:19.616837721Z,igc-2026-06-19-otaa,45.5,"1,015",21.7,,16.2%,20.8,2210.62,70,7.7,"{""bme_hum"":45.540000915527344,""bme_pres"":1015.3300170898438,""bme_temp"":21.719999313354492,""soil_econ"":70,""soil_perm"":2210.6201171875,""soil_temp"":20.799999237060547,""vr_voltage"":7.717779159545898}"
2026-05-06T23:24:33.724380419Z,igc-2026-06-19-otaa,45.4,"1,015",21.7,,16.2%,20.9,2210.66,69,7.7,"{""bme_hum"":45.439998626708984,""bme_pres"":1015.469970703125,""bme_temp"":21.690000534057617,""soil_econ"":69,""soil_perm"":2210.659912109375,""soil_temp"":20.899999618530273,""vr_voltage"":7.7131829261779785}"
2026-05-06T23:25:47.784636054Z,igc-2026-06-19-otaa,45.6,"1,015",21.7,,16.3%,20.9,2212.45,70,7.7,"{""bme_hum"":45.630001068115234,""bme_pres"":1015.469970703125,""bme_temp"":21.65999984741211,""soil_econ"":70,""soil_perm"":2212.449951171875,""soil_temp"":20.899999618530273,""vr_voltage"":7.716629981994629}"
2026-05-06T23:27:01.859862686Z,igc-2026-06-19-otaa,45.5,"1,016",21.6,,16.3%,20.9,2212.30,69,7.7,"{""bme_hum"":45.529998779296875,""bme_pres"":1015.5499877929688,""bme_temp"":21.6299991607666,""soil_econ"":69,""soil_perm"":2212.300048828125,""soil_temp"":20.899999618530273,""vr_voltage"":7.718928337097168}"
2026-05-06T23:28:15.958740179Z,igc-2026-06-19-otaa,45.6,"1,016",21.6,,16.3%,20.9,2212.30,69,7.7,"{""bme_hum"":45.560001373291016,""bme_pres"":1015.5499877929688,""bme_temp"":21.610000610351562,""soil_econ"":69,""soil_perm"":2212.300048828125,""soil_temp"":20.899999618530273,""vr_voltage"":7.718928337097168}"
2026-05-06T23:29:28.511845665Z,igc-2026-06-19-otaa,45.8,"1,016",21.6,,16.2%,20.9,2211.76,71,7.7,"{""bme_hum"":45.84000015258789,""bme_pres"":1015.6599731445312,""bme_temp"":21.579999923706055,""soil_econ"":71,""soil_perm"":2211.760009765625,""soil_temp"":20.899999618530273,""vr_voltage"":7.718353748321533}"
2026-05-06T23:30:42.848248815Z,igc-2026-06-19-otaa,45.8,"1,016",21.6,,16.2%,20.9,2211.99,69,7.7,"{""bme_hum"":45.77000045776367,""bme_pres"":1015.719970703125,""bme_temp"":21.56999969482422,""soil_econ"":69,""soil_perm"":2211.989990234375,""soil_temp"":20.899999618530273,""vr_voltage"":7.720651149749756}"
2026-05-06T23:31:56.534080717Z,igc-2026-06-19-otaa,45.8,"1,016",21.5,,16.3%,20.9,2212.54,69,7.7,"{""bme_hum"":45.779998779296875,""bme_pres"":1015.719970703125,""bme_temp"":21.530000686645508,""soil_econ"":69,""soil_perm"":2212.5400390625,""soil_temp"":20.899999618530273,""vr_voltage"":7.726396560668945}"
2026-05-06T23:33:09.907202436Z,igc-2026-06-19-otaa,45.7,"1,016",21.5,,16.2%,20.9,2211.80,70,7.7,"{""bme_hum"":45.7400016784668,""bme_pres"":1015.77001953125,""bme_temp"":21.5,""soil_econ"":70,""soil_perm"":2211.800048828125,""soil_temp"":20.899999618530273,""vr_voltage"":7.717779159545898}"
2026-05-06T23:34:23.339596066Z,igc-2026-06-19-otaa,45.9,"1,016",21.5,,16.2%,20.9,2210.94,69,7.7,"{""bme_hum"":45.93000030517578,""bme_pres"":1015.8800048828125,""bme_temp"":21.469999313354492,""soil_econ"":69,""soil_perm"":2210.93994140625,""soil_temp"":20.899999618530273,""vr_voltage"":7.714906692504883}"
2026-05-06T23:35:36.728253965Z,igc-2026-06-19-otaa,45.9,"1,016",21.5,,16.2%,20.9,2210.51,69,7.7,"{""bme_hum"":45.939998626708984,""bme_pres"":1015.8499755859375,""bme_temp"":21.450000762939453,""soil_econ"":69,""soil_perm"":2210.510009765625,""soil_temp"":20.899999618530273,""vr_voltage"":7.721800327301025}"
2026-05-06T23:36:50.262584944Z,igc-2026-06-19-otaa,46.1,"1,016",21.4,,16.2%,20.9,2212.16,70,7.7,"{""bme_hum"":46.08000183105469,""bme_pres"":1015.8800048828125,""bme_temp"":21.420000076293945,""soil_econ"":70,""soil_perm"":2212.159912109375,""soil_temp"":20.899999618530273,""vr_voltage"":7.726396560668945}"
2026-05-06T23:34:23.339596066Z,igc-2026-06-19-otaa,45.9,"1,016",21.5,,16.2%,20.9,2210.94,69,7.7,"{""bme_hum"":45.93000030517578,""bme_pres"":1015.8800048828125,""bme_temp"":21.469999313354492,""soil_econ"":69,""soil_perm"":2210.93994140625,""soil_temp"":20.899999618530273,""vr_voltage"":7.714906692504883}"
2026-05-06T23:38:03.825923903Z,igc-2026-06-19-otaa,46.0,"1,016",21.4,,16.2%,20.9,2211.67,69,7.7,"{""bme_hum"":46.0099983215332,""bme_pres"":1015.9600219726562,""bme_temp"":21.399999618530273,""soil_econ"":69,""soil_perm"":2211.669921875,""soil_temp"":20.899999618530273,""vr_voltage"":7.718928337097168}"
2026-05-06T23:39:15.668397302Z,igc-2026-06-19-otaa,46.1,"1,016",21.4,,16.2%,20.9,2210.10,70,7.7,"{""bme_hum"":46.060001373291016,""bme_pres"":1016.0399780273438,""bme_temp"":21.3799991607666,""soil_econ"":70,""soil_perm"":2210.10009765625,""soil_temp"":20.899999618530273,""vr_voltage"":7.72352409362793}"
2026-05-06T23:40:29.336190761Z,igc-2026-06-19-otaa,46.1,"1,016",21.4,,16.2%,20.9,2210.49,70,7.7,"{""bme_hum"":46.130001068115234,""bme_pres"":1016.0999755859375,""bme_temp"":21.360000610351562,""soil_econ"":70,""soil_perm"":2210.489990234375,""soil_temp"":20.899999618530273,""vr_voltage"":7.718928337097168}"
2026-05-06T23:41:41.265936111Z,igc-2026-06-19-otaa,46.2,"1,016",21.3,,16.2%,20.9,2211.00,70,7.7,"{""bme_hum"":46.150001525878906,""bme_pres"":1016.0999755859375,""bme_temp"":21.34000015258789,""soil_econ"":70,""soil_perm"":2211,""soil_temp"":20.899999618530273,""vr_voltage"":7.725247383117676}"
2026-05-06T23:42:54.988085259Z,igc-2026-06-19-otaa,46.4,"1,016",21.3,,16.2%,20.9,2210.75,70,7.7,"{""bme_hum"":46.36000061035156,""bme_pres"":1016.1799926757812,""bme_temp"":21.31999969482422,""soil_econ"":70,""soil_perm"":2210.75,""soil_temp"":20.899999618530273,""vr_voltage"":7.72237491607666}"
2026-05-06T23:44:08.707698578Z,igc-2026-06-19-otaa,46.3,"1,016",21.3,,16.3%,20.9,2212.29,69,7.7,"{""bme_hum"":46.29999923706055,""bme_pres"":1016.2100219726562,""bme_temp"":21.299999237060547,""soil_econ"":69,""soil_perm"":2212.2900390625,""soil_temp"":20.899999618530273,""vr_voltage"":7.719502925872803}"
2026-05-06T23:45:20.777215417Z,igc-2026-06-19-otaa,46.4,"1,016",21.3,,16.2%,20.9,2210.99,70,7.7,"{""bme_hum"":46.369998931884766,""bme_pres"":1016.1799926757812,""bme_temp"":21.270000457763672,""soil_econ"":70,""soil_perm"":2210.989990234375,""soil_temp"":20.899999618530273,""vr_voltage"":7.7258219718933105}"
2026-05-06T23:46:34.632614499Z,igc-2026-06-19-otaa,46.5,"1,016",21.2,,16.2%,20.9,2210.39,70,7.7,"{""bme_hum"":46.470001220703125,""bme_pres"":1016.1500244140625,""bme_temp"":21.239999771118164,""soil_econ"":70,""soil_perm"":2210.389892578125,""soil_temp"":20.899999618530273,""vr_voltage"":7.720076560974121}"
2026-05-06T23:47:48.528126840Z,igc-2026-06-19-otaa,46.4,"1,016",21.2,,16.2%,20.9,2210.57,70,7.7,"{""bme_hum"":46.400001525878906,""bme_pres"":1016.2000122070312,""bme_temp"":21.229999542236328,""soil_econ"":70,""soil_perm"":2210.570068359375,""soil_temp"":20.899999618530273,""vr_voltage"":7.725247383117676}"
2026-05-06T23:49:04.121259647Z,igc-2026-06-19-otaa,46.5,"1,016",21.2,,,,,,7.7,"{""bme_hum"":46.47999954223633,""bme_pres"":1016.3699951171875,""bme_temp"":21.200000762939453,""vr_voltage"":7.716055393218994}"
2026-05-06T23:50:19.385303817Z,igc-2026-06-19-otaa,46.5,"1,016",21.2,,,,,,7.7,"{""bme_hum"":46.45000076293945,""bme_pres"":1016.3699951171875,""bme_temp"":21.190000534057617,""vr_voltage"":7.712608337402344}"
2026-05-06T23:52:47.434125494Z,igc-2026-06-19-otaa,46.5,"1,016",21.1,,16.3%,20.9,2212.37,70,7.7,"{""bme_hum"":46.529998779296875,""bme_pres"":1016.3699951171875,""bme_temp"":21.149999618530273,""soil_econ"":70,""soil_perm"":2212.3701171875,""soil_temp"":20.899999618530273,""vr_voltage"":7.712033748626709}"
2026-05-06T23:54:01.472459866Z,igc-2026-06-19-otaa,46.8,"1,016",21.1,,16.2%,20.8,2210.35,69,7.7,"{""bme_hum"":46.81999969482422,""bme_pres"":1016.3099975585938,""bme_temp"":21.1299991607666,""soil_econ"":69,""soil_perm"":2210.35009765625,""soil_temp"":20.799999237060547,""vr_voltage"":7.711460113525391}"
2026-05-06T23:55:15.585050084Z,igc-2026-06-19-otaa,46.7,"1,016",21.1,,16.2%,20.8,2210.76,69,7.7,"{""bme_hum"":46.65999984741211,""bme_pres"":1016.47998046875,""bme_temp"":21.1200008392334,""soil_econ"":69,""soil_perm"":2210.760009765625,""soil_temp"":20.799999237060547,""vr_voltage"":7.716055393218994}"
2026-05-06T23:56:28.051714546Z,igc-2026-06-19-otaa,46.7,"1,016",21.1,,16.2%,20.8,2210.71,70,7.7,"{""bme_hum"":46.68000030517578,""bme_pres"":1016.4500122070312,""bme_temp"":21.100000381469727,""soil_econ"":70,""soil_perm"":2210.7099609375,""soil_temp"":20.799999237060547,""vr_voltage"":7.714906692504883}"
2026-05-06T23:57:42.303745232Z,igc-2026-06-19-otaa,46.8,"1,016",21.1,,16.2%,20.8,2210.55,70,7.7,"{""bme_hum"":46.77000045776367,""bme_pres"":1016.47998046875,""bme_temp"":21.06999969482422,""soil_econ"":70,""soil_perm"":2210.550048828125,""soil_temp"":20.799999237060547,""vr_voltage"":7.714332103729248}"
2026-05-06T23:58:56.475236772Z,igc-2026-06-19-otaa,46.4,"1,017",21.1,,16.2%,20.8,2210.58,70,7.7,"{""bme_hum"":46.43000030517578,""bme_pres"":1016.530029296875,""bme_temp"":21.059999465942383,""soil_econ"":70,""soil_perm"":2210.580078125,""soil_temp"":20.799999237060547,""vr_voltage"":7.715481281280518}"
2026-05-07T00:00:10.170902219Z,igc-2026-06-19-otaa,46.7,"1,016",21.0,,16.2%,20.8,2210.67,70,7.7,"{""bme_hum"":46.650001525878906,""bme_pres"":1016.47998046875,""bme_temp"":21.040000915527344,""soil_econ"":70,""soil_perm"":2210.669921875,""soil_temp"":20.799999237060547,""vr_voltage"":7.713757514953613}"
2026-05-07T00:01:23.565974804Z,igc-2026-06-19-otaa,46.8,"1,016",21.0,,16.2%,20.8,2211.00,69,7.7,"{""bme_hum"":46.77000045776367,""bme_pres"":1016.4199829101562,""bme_temp"":21.020000457763672,""soil_econ"":69,""soil_perm"":2211,""soil_temp"":20.799999237060547,""vr_voltage"":7.7131829261779785}"
2026-05-07T00:01:49.254737203Z,igc-2025-06-15-otaa,41.9,"1,001",14.3,16.2,31.3%,16.1,2601.01,,,"{""bme_hum"":41.90999984741211,""bme_pres"":1000.9400024414062,""bme_temp"":14.319999694824219,""ds_temp"":16.1875,""soil_perm"":2601.010009765625,""soil_temp"":16.100000381469727}"
2026-05-07T00:02:37.033207416Z,igc-2026-06-19-otaa,46.8,"1,017",21.0,,16.2%,20.8,2211.56,69,7.7,"{""bme_hum"":46.779998779296875,""bme_pres"":1016.530029296875,""bme_temp"":20.979999542236328,""soil_econ"":69,""soil_perm"":2211.56005859375,""soil_temp"":20.799999237060547,""vr_voltage"":7.7131829261779785}"
2026-05-07T00:03:50.490590290Z,igc-2026-06-19-otaa,46.8,"1,017",21.0,,16.2%,20.8,2210.66,70,7.7,"{""bme_hum"":46.83000183105469,""bme_pres"":1016.5800170898438,""bme_temp"":20.959999084472656,""soil_econ"":70,""soil_perm"":2210.659912109375,""soil_temp"":20.799999237060547,""vr_voltage"":7.718928337097168}"
2026-05-07T00:04:09.127179104Z,igc-2025-06-14-otaa,62.7,992,15.2,15.6,28.9%,15.2,2537.77,,,"{""bme_hum"":62.709999084472656,""bme_pres"":992.010009765625,""bme_temp"":15.239999771118164,""ds_temp"":15.5625,""soil_perm"":2537.77001953125,""soil_temp"":15.199999809265137}"
2026-05-07T00:05:03.998973626Z,igc-2026-06-19-otaa,46.9,"1,017",20.9,,16.2%,20.8,2210.54,69,7.7,"{""bme_hum"":46.90999984741211,""bme_pres"":1016.6099853515625,""bme_temp"":20.940000534057617,""soil_econ"":69,""soil_perm"":2210.5400390625,""soil_temp"":20.799999237060547,""vr_voltage"":7.715481281280518}"
2026-05-07T00:06:17.487339752Z,igc-2026-06-19-otaa,46.9,"1,017",20.9,,16.2%,20.8,2211.86,70,7.7,"{""bme_hum"":46.939998626708984,""bme_pres"":1016.6400146484375,""bme_temp"":20.93000030517578,""soil_econ"":70,""soil_perm"":2211.860107421875,""soil_temp"":20.799999237060547,""vr_voltage"":7.711460113525391}"
2026-05-07T00:07:31.031549053Z,igc-2026-06-19-otaa,47.0,"1,017",20.9,,16.3%,20.8,2212.25,70,7.7,"{""bme_hum"":46.959999084472656,""bme_pres"":1016.6900024414062,""bme_temp"":20.90999984741211,""soil_econ"":70,""soil_perm"":2212.25,""soil_temp"":20.799999237060547,""vr_voltage"":7.718353748321533}"
2026-05-07T00:08:44.625633675Z,igc-2026-06-19-otaa,47.0,"1,017",20.9,,16.2%,20.8,2210.43,70,7.7,"{""bme_hum"":47,""bme_pres"":1016.6400146484375,""bme_temp"":20.889999389648438,""soil_econ"":70,""soil_perm"":2210.429931640625,""soil_temp"":20.799999237060547,""vr_voltage"":7.7131829261779785}"
2026-05-07T00:09:58.334120270Z,igc-2026-06-19-otaa,47.0,"1,017",20.9,,16.2%,20.8,2210.87,70,7.7,"{""bme_hum"":47.02000045776367,""bme_pres"":1016.8599853515625,""bme_temp"":20.8799991607666,""soil_econ"":70,""soil_perm"":2210.8701171875,""soil_temp"":20.799999237060547,""vr_voltage"":7.714906692504883}"
2026-05-07T00:11:12.043355037Z,igc-2026-06-19-otaa,47.2,"1,017",20.9,,16.2%,20.8,2210.94,69,7.7,"{""bme_hum"":47.22999954223633,""bme_pres"":1016.7999877929688,""bme_temp"":20.8700008392334,""soil_econ"":69,""soil_perm"":2210.93994140625,""soil_temp"":20.799999237060547,""vr_voltage"":7.709161758422852}"
2026-05-07T00:12:25.742525466Z,igc-2026-06-19-otaa,47.0,"1,017",20.9,,16.2%,20.8,2210.59,69,7.7,"{""bme_hum"":47.04999923706055,""bme_pres"":1016.8599853515625,""bme_temp"":20.850000381469727,""soil_econ"":69,""soil_perm"":2210.590087890625,""soil_temp"":20.799999237060547,""vr_voltage"":7.709161758422852}"
2026-05-07T00:13:39.523335563Z,igc-2026-06-19-otaa,47.2,"1,017",20.8,,16.2%,20.8,2211.73,69,7.7,"{""bme_hum"":47.150001525878906,""bme_pres"":1016.9099731445312,""bme_temp"":20.829999923706055,""soil_econ"":69,""soil_perm"":2211.72998046875,""soil_temp"":20.799999237060547,""vr_voltage"":7.711460113525391}"
2026-05-07T00:16:07.252462787Z,igc-2026-06-19-otaa,47.2,"1,017",20.8,,16.3%,20.8,2212.66,70,7.7,"{""bme_hum"":47.22999954223633,""bme_pres"":1016.969970703125,""bme_temp"":20.81999969482422,""soil_econ"":70,""soil_perm"":2212.659912109375,""soil_temp"":20.799999237060547,""vr_voltage"":7.710310935974121}"
2026-05-07T00:17:21.240002585Z,igc-2026-06-19-otaa,47.3,"1,017",20.8,,16.2%,20.8,2211.01,69,7.7,"{""bme_hum"":47.25,""bme_pres"":1017.02001953125,""bme_temp"":20.799999237060547,""soil_econ"":69,""soil_perm"":2211.010009765625,""soil_temp"":20.799999237060547,""vr_voltage"":7.710310935974121}"
2026-05-07T00:18:35.208336215Z,igc-2026-06-19-otaa,47.3,"1,017",20.8,,16.2%,20.8,2210.42,70,7.7,"{""bme_hum"":47.34000015258789,""bme_pres"":1017.0700073242188,""bme_temp"":20.780000686645508,""soil_econ"":70,""soil_perm"":2210.419921875,""soil_temp"":20.799999237060547,""vr_voltage"":7.709161758422852}"
2026-05-07T00:19:49.197031051Z,igc-2026-06-19-otaa,47.5,"1,017",20.8,,16.3%,20.8,2212.40,70,7.7,"{""bme_hum"":47.5,""bme_pres"":1017.0700073242188,""bme_temp"":20.760000228881836,""soil_econ"":70,""soil_perm"":2212.39990234375,""soil_temp"":20.799999237060547,""vr_voltage"":7.713757514953613}"
2026-05-07T00:21:03.184345409Z,igc-2026-06-19-otaa,47.5,"1,017",20.8,,16.2%,20.8,2210.92,70,7.7,"{""bme_hum"":47.5,""bme_pres"":1017.0700073242188,""bme_temp"":20.760000228881836,""soil_econ"":70,""soil_perm"":2210.919921875,""soil_temp"":20.799999237060547,""vr_voltage"":7.708012580871582}"
2026-05-07T00:22:17.293885150Z,igc-2026-06-19-otaa,47.3,"1,017",20.8,,16.2%,20.8,2211.74,70,7.7,"{""bme_hum"":47.290000915527344,""bme_pres"":1017.1300048828125,""bme_temp"":20.75,""soil_econ"":70,""soil_perm"":2211.739990234375,""soil_temp"":20.799999237060547,""vr_voltage"":7.708012580871582}"
2026-05-07T00:23:31.386959903Z,igc-2026-06-19-otaa,47.4,"1,017",20.7,,16.2%,20.8,2211.28,69,7.7,"{""bme_hum"":47.380001068115234,""bme_pres"":1017.1300048828125,""bme_temp"":20.739999771118164,""soil_econ"":69,""soil_perm"":2211.280029296875,""soil_temp"":20.799999237060547,""vr_voltage"":7.706863880157471}"
