"date and time (zulu, UTC)",device id,BME 280,,,DS18B20,TEROS 11/12,,TEROS 11/12,TEROS 12,Battery,raw data
,,humidity (%),air pressure (hPa),temp (°C),temp (°C),vwc (m^3/m^3),temp (°C),perm (raw),econ (µS/cm),U (V),
2026-06-01T08:27:00.785375468Z,igc-2025-06-19-otaa,49.1,"1,021",21.3,20.8,26.2%,21.5,2469.47,110,7.8,"{""bme_hum"":49.09000015258789,""bme_pres"":1020.8599853515625,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2469.469970703125,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:28:15.817306399Z,igc-2025-06-19-otaa,49.0,"1,021",21.3,20.8,26.1%,21.5,2466.95,109,7.8,"{""bme_hum"":49.040000915527344,""bme_pres"":1020.8900146484375,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.949951171875,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:29:30.913075197Z,igc-2025-06-19-otaa,49.2,"1,021",21.3,20.8,26.1%,21.5,2467.32,109,7.8,"{""bme_hum"":49.220001220703125,""bme_pres"":1020.8099975585938,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.320068359375,""soil_temp"":21.5,""vr_voltage"":7.762014865875244}"
2026-06-01T08:30:45.478401936Z,igc-2025-06-19-otaa,49.3,"1,021",21.3,20.9,26.2%,21.5,2467.65,109,7.8,"{""bme_hum"":49.279998779296875,""bme_pres"":1020.8099975585938,""bme_temp"":21.290000915527344,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2467.64990234375,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:31:59.628135015Z,igc-2025-06-19-otaa,49.4,"1,021",21.3,20.8,26.2%,21.5,2467.39,109,7.8,"{""bme_hum"":49.40999984741211,""bme_pres"":1020.8099975585938,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.389892578125,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:33:13.892629386Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.2%,21.5,2469.33,109,7.8,"{""bme_hum"":49.66999816894531,""bme_pres"":1020.8400268554688,""bme_temp"":21.280000686645508,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2469.330078125,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:34:28.173958007Z,igc-2025-06-19-otaa,49.3,"1,021",21.3,20.8,26.2%,21.5,2469.38,109,7.8,"{""bme_hum"":49.29999923706055,""bme_pres"":1020.780029296875,""bme_temp"":21.280000686645508,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2469.3798828125,""soil_temp"":21.5,""vr_voltage"":7.762589454650879}"
2026-06-01T08:35:42.452998456Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.1%,21.5,2467.28,109,7.8,"{""bme_hum"":49.470001220703125,""bme_pres"":1020.8099975585938,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.280029296875,""soil_temp"":21.5,""vr_voltage"":7.762014865875244}"
2026-06-01T08:36:56.830184881Z,igc-2025-06-19-otaa,49.3,"1,021",21.3,20.8,26.1%,21.5,2467.01,109,7.8,"{""bme_hum"":49.27000045776367,""bme_pres"":1020.8400268554688,""bme_temp"":21.280000686645508,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.010009765625,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:38:11.280167464Z,igc-2025-06-19-otaa,49.4,"1,021",21.3,20.8,26.2%,21.5,2469.07,109,7.8,"{""bme_hum"":49.369998931884766,""bme_pres"":1020.9199829101562,""bme_temp"":21.280000686645508,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2469.070068359375,""soil_temp"":21.5,""vr_voltage"":7.762014865875244}"
2026-06-01T08:39:25.706663258Z,igc-2025-06-19-otaa,49.4,"1,021",21.3,20.8,26.1%,21.5,2467.02,110,7.8,"{""bme_hum"":49.43000030517578,""bme_pres"":1020.8400268554688,""bme_temp"":21.280000686645508,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2467.02001953125,""soil_temp"":21.5,""vr_voltage"":7.762589454650879}"
2026-06-01T08:40:40.227538654Z,igc-2025-06-19-otaa,49.4,"1,021",21.3,20.8,26.2%,21.5,2467.41,109,7.8,"{""bme_hum"":49.41999816894531,""bme_pres"":1020.8599853515625,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.409912109375,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:41:54.834939980Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.1%,21.5,2466.97,109,7.8,"{""bme_hum"":49.45000076293945,""bme_pres"":1020.8099975585938,""bme_temp"":21.280000686645508,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.969970703125,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:43:13.111879434Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,,,,,7.8,"{""bme_hum"":49.529998779296875,""bme_pres"":1020.8099975585938,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""vr_voltage"":7.757993698120117}"
2026-06-01T08:44:27.820675522Z,igc-2025-06-19-otaa,49.3,"1,021",21.3,20.8,26.2%,21.5,2469.31,110,7.8,"{""bme_hum"":49.25,""bme_pres"":1020.8599853515625,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2469.31005859375,""soil_temp"":21.5,""vr_voltage"":7.762014865875244}"
2026-06-01T08:45:42.471451619Z,igc-2025-06-19-otaa,49.4,"1,021",21.3,20.8,26.2%,21.5,2468.98,109,7.8,"{""bme_hum"":49.400001525878906,""bme_pres"":1020.8099975585938,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2468.97998046875,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:46:57.251360959Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.2%,21.5,2469.54,110,7.8,"{""bme_hum"":49.5,""bme_pres"":1020.75,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2469.5400390625,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:48:11.986937120Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.1%,21.5,2467.37,109,7.8,"{""bme_hum"":49.470001220703125,""bme_pres"":1020.8400268554688,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.3701171875,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T08:49:26.762716319Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.1%,21.5,2467.35,109,7.8,"{""bme_hum"":49.470001220703125,""bme_pres"":1020.8099975585938,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.35009765625,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:50:41.667219933Z,igc-2025-06-19-otaa,49.3,"1,021",21.3,20.8,26.1%,21.5,2467.15,109,7.8,"{""bme_hum"":49.349998474121094,""bme_pres"":1020.8099975585938,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.14990234375,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:51:56.559550847Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.1%,21.5,2467.28,110,7.8,"{""bme_hum"":49.54999923706055,""bme_pres"":1020.780029296875,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2467.280029296875,""soil_temp"":21.5,""vr_voltage"":7.756844997406006}"
2026-06-01T08:53:11.521956458Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.1%,21.5,2466.73,109,7.8,"{""bme_hum"":49.45000076293945,""bme_pres"":1020.8099975585938,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.72998046875,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:54:26.511312862Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.2%,21.5,2469.20,110,7.8,"{""bme_hum"":49.470001220703125,""bme_pres"":1020.8099975585938,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2469.199951171875,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:55:41.532389979Z,igc-2025-06-19-otaa,49.4,"1,021",21.3,20.8,26.2%,21.5,2467.70,109,7.8,"{""bme_hum"":49.43000030517578,""bme_pres"":1020.8099975585938,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.699951171875,""soil_temp"":21.5,""vr_voltage"":7.756844997406006}"
2026-06-01T08:56:56.661619811Z,igc-2025-06-19-otaa,49.6,"1,021",21.3,20.8,26.1%,21.5,2467.14,109,7.8,"{""bme_hum"":49.61000061035156,""bme_pres"":1020.8599853515625,""bme_temp"":21.31999969482422,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.139892578125,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T08:58:11.754910126Z,igc-2025-06-19-otaa,49.6,"1,021",21.3,20.8,26.1%,21.5,2467.06,109,7.8,"{""bme_hum"":49.560001373291016,""bme_pres"":1020.780029296875,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.06005859375,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T08:59:26.328079378Z,igc-2025-06-19-otaa,49.4,"1,021",21.3,20.8,26.2%,21.5,2467.47,109,7.8,"{""bme_hum"":49.439998626708984,""bme_pres"":1020.780029296875,""bme_temp"":21.31999969482422,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.469970703125,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T09:00:40.604902169Z,igc-2025-06-19-otaa,49.4,"1,021",21.3,20.8,26.2%,21.5,2468.23,110,7.8,"{""bme_hum"":49.40999984741211,""bme_pres"":1020.8400268554688,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2468.22998046875,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T09:01:54.866051104Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.2%,21.5,2469.17,109,7.8,"{""bme_hum"":49.47999954223633,""bme_pres"":1020.8400268554688,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2469.169921875,""soil_temp"":21.5,""vr_voltage"":7.759142875671387}"
2026-06-01T09:03:09.189198841Z,igc-2025-06-19-otaa,49.8,"1,021",21.3,20.8,26.2%,21.5,2469.05,110,7.8,"{""bme_hum"":49.779998779296875,""bme_pres"":1020.72998046875,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2469.050048828125,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T09:04:23.480712727Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.9,26.1%,21.5,2467.06,109,7.8,"{""bme_hum"":49.4900016784668,""bme_pres"":1020.780029296875,""bme_temp"":21.309999465942383,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2467.06005859375,""soil_temp"":21.5,""vr_voltage"":7.762014865875244}"
2026-06-01T09:05:37.933947577Z,igc-2025-06-19-otaa,49.3,"1,021",21.3,20.8,26.1%,21.5,2467.35,110,7.8,"{""bme_hum"":49.25,""bme_pres"":1020.780029296875,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2467.35009765625,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T09:06:52.328182717Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.1%,21.5,2467.32,109,7.8,"{""bme_hum"":49.529998779296875,""bme_pres"":1020.75,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.320068359375,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T09:08:06.833787434Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.9,26.1%,21.5,2467.06,109,7.8,"{""bme_hum"":49.72999954223633,""bme_pres"":1020.75,""bme_temp"":21.290000915527344,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2467.06005859375,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T09:09:21.406525478Z,igc-2025-06-19-otaa,49.6,"1,021",21.3,20.8,26.1%,21.5,2467.27,109,7.8,"{""bme_hum"":49.58000183105469,""bme_pres"":1020.8099975585938,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.27001953125,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T09:10:36.018321004Z,igc-2025-06-19-otaa,49.6,"1,021",21.3,20.9,26.2%,21.5,2469.00,109,7.8,"{""bme_hum"":49.619998931884766,""bme_pres"":1020.75,""bme_temp"":21.290000915527344,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2469,""soil_temp"":21.5,""vr_voltage"":7.759142875671387}"
2026-06-01T09:11:50.635582008Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.2%,21.5,2469.00,109,7.8,"{""bme_hum"":49.70000076293945,""bme_pres"":1020.8099975585938,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2469,""soil_temp"":21.5,""vr_voltage"":7.759142875671387}"
2026-06-01T09:13:05.332421584Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.2%,21.5,2469.12,109,7.8,"{""bme_hum"":49.5,""bme_pres"":1020.8099975585938,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2469.1201171875,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T09:14:20.123028483Z,igc-2025-06-19-otaa,49.6,"1,021",21.3,20.8,26.2%,21.5,2469.24,109,7.8,"{""bme_hum"":49.619998931884766,""bme_pres"":1020.780029296875,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2469.239990234375,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T09:15:34.757434630Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.9,26.1%,21.5,2466.88,109,7.8,"{""bme_hum"":49.540000915527344,""bme_pres"":1020.8099975585938,""bme_temp"":21.299999237060547,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2466.8798828125,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T09:16:49.559855402Z,igc-2025-06-19-otaa,49.9,"1,021",21.3,20.9,26.1%,21.5,2467.33,109,7.8,"{""bme_hum"":49.869998931884766,""bme_pres"":1020.75,""bme_temp"":21.299999237060547,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2467.330078125,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T09:18:04.354431450Z,igc-2025-06-19-otaa,49.6,"1,021",21.3,20.8,26.1%,21.5,2467.07,110,7.8,"{""bme_hum"":49.599998474121094,""bme_pres"":1020.75,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2467.070068359375,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T09:19:19.186129499Z,igc-2025-06-19-otaa,49.6,"1,021",21.3,20.8,26.1%,21.5,2466.88,109,7.8,"{""bme_hum"":49.560001373291016,""bme_pres"":1020.8599853515625,""bme_temp"":21.290000915527344,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.8798828125,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T09:20:34.120646632Z,igc-2025-06-19-otaa,49.8,"1,021",21.3,20.8,26.1%,21.5,2466.89,109,7.8,"{""bme_hum"":49.83000183105469,""bme_pres"":1020.780029296875,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.889892578125,""soil_temp"":21.5,""vr_voltage"":7.757993698120117}"
2026-06-01T09:21:49.082649833Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.1%,21.5,2467.04,110,7.8,"{""bme_hum"":49.540000915527344,""bme_pres"":1020.8099975585938,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2467.0400390625,""soil_temp"":21.5,""vr_voltage"":7.757993698120117}"
2026-06-01T09:23:04.080198014Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.2%,21.5,2467.44,109,7.8,"{""bme_hum"":49.4900016784668,""bme_pres"":1020.8099975585938,""bme_temp"":21.31999969482422,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.43994140625,""soil_temp"":21.5,""vr_voltage"":7.756270408630371}"
2026-06-01T09:24:19.113586758Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.1%,21.5,2467.08,109,7.8,"{""bme_hum"":49.689998626708984,""bme_pres"":1020.9199829101562,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.080078125,""soil_temp"":21.5,""vr_voltage"":7.757993698120117}"
2026-06-01T09:25:34.225420485Z,igc-2025-06-19-otaa,49.6,"1,021",21.3,20.8,26.1%,21.5,2466.82,109,7.8,"{""bme_hum"":49.560001373291016,""bme_pres"":1020.8099975585938,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.820068359375,""soil_temp"":21.5,""vr_voltage"":7.757993698120117}"
2026-06-01T09:26:49.310946748Z,igc-2025-06-19-otaa,49.6,"1,021",21.3,20.9,26.1%,21.5,2467.16,109,7.8,"{""bme_hum"":49.59000015258789,""bme_pres"":1020.8099975585938,""bme_temp"":21.309999465942383,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2467.159912109375,""soil_temp"":21.5,""vr_voltage"":7.755695819854736}"
2026-06-01T09:28:03.860650980Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.1%,21.5,2466.86,109,7.8,"{""bme_hum"":49.68000030517578,""bme_pres"":1020.75,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.860107421875,""soil_temp"":21.5,""vr_voltage"":7.759142875671387}"
2026-06-01T09:29:18.162472985Z,igc-2025-06-19-otaa,49.4,"1,021",21.3,20.9,26.1%,21.5,2466.84,109,7.8,"{""bme_hum"":49.38999938964844,""bme_pres"":1020.6699829101562,""bme_temp"":21.309999465942383,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2466.840087890625,""soil_temp"":21.5,""vr_voltage"":7.756844997406006}"
2026-06-01T09:30:32.370548149Z,igc-2025-06-19-otaa,49.3,"1,021",21.3,20.8,26.2%,21.5,2468.61,109,7.8,"{""bme_hum"":49.33000183105469,""bme_pres"":1020.72998046875,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2468.610107421875,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T09:31:46.712185572Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.1%,21.5,2466.99,110,7.8,"{""bme_hum"":49.70000076293945,""bme_pres"":1020.7000122070312,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2466.989990234375,""soil_temp"":21.5,""vr_voltage"":7.757993698120117}"
2026-06-01T09:33:01.146243436Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.9,26.2%,21.5,2469.10,109,7.8,"{""bme_hum"":49.68000030517578,""bme_pres"":1020.72998046875,""bme_temp"":21.290000915527344,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2469.10009765625,""soil_temp"":21.5,""vr_voltage"":7.761440277099609}"
2026-06-01T09:34:19.227801091Z,igc-2025-06-19-otaa,49.6,"1,021",21.3,20.9,,,,,7.8,"{""bme_hum"":49.630001068115234,""bme_pres"":1020.72998046875,""bme_temp"":21.309999465942383,""ds_temp"":20.875,""vr_voltage"":7.751674652099609}"
2026-06-01T09:35:33.599729221Z,igc-2025-06-19-otaa,49.8,"1,021",21.3,20.8,26.1%,21.5,2467.12,109,7.8,"{""bme_hum"":49.79999923706055,""bme_pres"":1020.780029296875,""bme_temp"":21.31999969482422,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.1201171875,""soil_temp"":21.5,""vr_voltage"":7.759142875671387}"
2026-06-01T09:36:48.090720295Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.9,26.2%,21.5,2468.71,109,7.8,"{""bme_hum"":49.470001220703125,""bme_pres"":1020.72998046875,""bme_temp"":21.309999465942383,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2468.7099609375,""soil_temp"":21.5,""vr_voltage"":7.755695819854736}"
2026-06-01T09:38:02.738746995Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.1%,21.5,2466.94,109,7.8,"{""bme_hum"":49.65999984741211,""bme_pres"":1020.8099975585938,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.93994140625,""soil_temp"":21.5,""vr_voltage"":7.760292053222656}"
2026-06-01T09:39:17.236743033Z,igc-2025-06-19-otaa,49.5,"1,021",21.3,20.8,26.2%,21.5,2468.53,109,7.8,"{""bme_hum"":49.5099983215332,""bme_pres"":1020.8400268554688,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2468.530029296875,""soil_temp"":21.5,""vr_voltage"":7.759142875671387}"
2026-06-01T09:40:31.779078754Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.2%,21.5,2468.36,109,7.8,"{""bme_hum"":49.65999984741211,""bme_pres"":1020.8400268554688,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2468.360107421875,""soil_temp"":21.5,""vr_voltage"":7.756844997406006}"
2026-06-01T09:41:46.407784079Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.1%,21.5,2467.14,110,7.8,"{""bme_hum"":49.66999816894531,""bme_pres"":1020.8599853515625,""bme_temp"":21.299999237060547,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2467.139892578125,""soil_temp"":21.5,""vr_voltage"":7.757993698120117}"
2026-06-01T09:43:01.108314135Z,igc-2025-06-19-otaa,49.9,"1,021",21.3,20.8,26.1%,21.5,2466.95,110,7.8,"{""bme_hum"":49.86000061035156,""bme_pres"":1020.8400268554688,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2466.949951171875,""soil_temp"":21.5,""vr_voltage"":7.759142875671387}"
2026-06-01T09:44:15.893926077Z,igc-2025-06-19-otaa,49.8,"1,021",21.3,20.8,26.1%,21.5,2466.83,110,7.8,"{""bme_hum"":49.75,""bme_pres"":1020.9199829101562,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2466.830078125,""soil_temp"":21.5,""vr_voltage"":7.756844997406006}"
2026-06-01T09:45:30.628643726Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.1%,21.5,2466.67,109,7.8,"{""bme_hum"":49.650001525878906,""bme_pres"":1020.8400268554688,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.669921875,""soil_temp"":21.5,""vr_voltage"":7.759142875671387}"
2026-06-01T09:46:45.382259446Z,igc-2025-06-19-otaa,49.9,"1,021",21.3,20.8,26.1%,21.5,2466.80,110,7.8,"{""bme_hum"":49.93000030517578,""bme_pres"":1020.8400268554688,""bme_temp"":21.309999465942383,""ds_temp"":20.8125,""soil_econ"":110,""soil_perm"":2466.800048828125,""soil_temp"":21.5,""vr_voltage"":7.756844997406006}"
2026-06-01T09:48:00.239679684Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.1%,21.5,2466.77,109,7.8,"{""bme_hum"":49.72999954223633,""bme_pres"":1020.8599853515625,""bme_temp"":21.31999969482422,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.77001953125,""soil_temp"":21.5,""vr_voltage"":7.759142875671387}"
2026-06-01T09:49:15.158079724Z,igc-2025-06-19-otaa,49.8,"1,021",21.3,20.9,26.1%,21.4,2466.72,109,7.8,"{""bme_hum"":49.849998474121094,""bme_pres"":1020.780029296875,""bme_temp"":21.329999923706055,""ds_temp"":20.875,""soil_econ"":109,""soil_perm"":2466.719970703125,""soil_temp"":21.399999618530273,""vr_voltage"":7.755121231079102}"
2026-06-01T09:50:30.098420887Z,igc-2025-06-19-otaa,49.7,"1,021",21.3,20.8,26.1%,21.5,2466.83,109,7.7,"{""bme_hum"":49.709999084472656,""bme_pres"":1020.8599853515625,""bme_temp"":21.34000015258789,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.830078125,""soil_temp"":21.5,""vr_voltage"":7.7488017082214355}"
2026-06-01T09:51:45.101506129Z,igc-2025-06-19-otaa,48.5,"1,021",21.4,20.8,26.1%,21.4,2467.07,109,7.8,"{""bme_hum"":48.459999084472656,""bme_pres"":1020.8099975585938,""bme_temp"":21.350000381469727,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2467.070068359375,""soil_temp"":21.399999618530273,""vr_voltage"":7.751674652099609}"
2026-06-01T09:53:00.142803162Z,igc-2025-06-19-otaa,50.0,"1,021",21.4,20.8,26.2%,21.4,2468.99,109,7.8,"{""bme_hum"":49.95000076293945,""bme_pres"":1020.8099975585938,""bme_temp"":21.350000381469727,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2468.989990234375,""soil_temp"":21.399999618530273,""vr_voltage"":7.7528228759765625}"
2026-06-01T09:54:15.203313948Z,igc-2025-06-19-otaa,50.0,"1,021",21.4,20.8,26.1%,21.4,2466.87,109,7.8,"{""bme_hum"":49.959999084472656,""bme_pres"":1020.75,""bme_temp"":21.360000610351562,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.8701171875,""soil_temp"":21.399999618530273,""vr_voltage"":7.754546642303467}"
2026-06-01T09:55:30.298461099Z,igc-2025-06-19-otaa,49.5,"1,021",21.4,20.8,26.2%,21.4,2469.09,109,7.8,"{""bme_hum"":49.529998779296875,""bme_pres"":1020.8099975585938,""bme_temp"":21.360000610351562,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2469.090087890625,""soil_temp"":21.399999618530273,""vr_voltage"":7.751100063323975}"
2026-06-01T09:56:44.832451751Z,igc-2025-06-19-otaa,49.8,"1,021",21.4,20.8,26.1%,21.4,2466.35,109,7.8,"{""bme_hum"":49.79999923706055,""bme_pres"":1020.780029296875,""bme_temp"":21.360000610351562,""ds_temp"":20.8125,""soil_econ"":109,""soil_perm"":2466.35009765625,""soil_temp"":21.399999618530273,""vr_voltage"":7.760292053222656}"
